,Time,Sender,Sender_type,Content
3461,1:31:08,xGenosis,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire hg
3462,1:31:08,ricbail,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
3463,1:31:10,Moennn,subscriber,Et c'est le choke dans 1 minute
3464,1:31:10,jeanmichleprophete,subscriber,Gooooo
3465,1:31:10,JackRoxy62,subscriber,sardGeo sardGeo sardGeo sardGeo sardGeo
3466,1:31:10,alt3act,subscriber,ALLEZ
3467,1:31:10,Reidre_A,subscriber,GOOOOOOOOO
3468,1:31:11,Bendo_le100,subscriber,ScaredyCat ScaredyCat ScaredyCat
3469,1:31:11,reekino,subscriber,allaientt
3470,1:31:11,Fatalclem,subscriber,où est le spam là ?
3471,1:31:12,devlouis,subscriber,oh putain je tremble
3472,1:31:14,Ivelfan,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardInspect sardInspect sardInspect sardInspect sardInspect sardInspect
3473,1:31:15,jeanmichleprophete,subscriber,sardZone sardZone sardZone sardZone sardZone sardZone sardZone
3474,1:31:15,happy1000,subscriber,sardInspect sardInspect
3475,1:31:15,Ikatii,subscriber,Il n'est même pas dans la sardZone
3476,1:31:16,the_holy_knight,subscriber,I WAS HERE
3477,1:31:16,benki062,subscriber,OMG
3478,1:31:17,heavent,subscriber,ALORS PEUT-ÊTRE sardFire sardFire sardFire sardFire
3479,1:31:17,BauerFeukeur,subscriber,OMG
3480,1:31:17,potsdepeinture,subscriber,sardFire sardFire sardFire sardFire
3481,1:31:17,Toxlas,subscriber,sardFire sardFire sardFire sardFire sardFire
3482,1:31:18,Bendo_le100,subscriber,sardFire sardFire sardFire sardFire sardFire
3483,1:31:18,Mezuko,subscriber,sardFire sardFire sardFire sardFire sardFire
3484,1:31:18,Reidre_A,subscriber,sardAYAYA sardAYAYA sardAYAYA
3485,1:31:18,Fatalclem,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire
3486,1:31:19,BwaBwacchus,subscriber,sardFire sardFire sardFire sardFire
3487,1:31:19,BauerFeukeur,subscriber,ALLAIENT
3488,1:31:20,Kuloan,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire
3489,1:31:20,Toxlas,subscriber,ALLEZ
3490,1:31:21,niquepastrunks,subscriber,sardFire sardFire sardFire sardFire sardFire
3491,1:31:21,Alphaliar,subscriber,sardFire sardFire sardFire sardFire sardFire
3492,1:31:21,Reidre_A,subscriber,I WAS R
3493,1:31:21,Bendo_le100,subscriber,sardFire sardFire sardFire sardFire
3494,1:31:21,Wolfyrme,subscriber,Il siffle l'enfoiré mdrrrr
3495,1:31:21,Yurryh,subscriber,sardFire sardFire sardFire sardFire sardFire
3496,1:31:21,Ridolim,subscriber,sardAYAYA sardAYAYA sardAYAYA
3497,1:31:21,sweetyoung,subscriber,LA MUSIQUE sardFire sardFire sardFire sardFire sardFire
3498,1:31:22,Azaborn,subscriber,ALLLAIIIENT
3499,1:31:22,LoveBlast,subscriber,sardFire sardFire sardFire sardFire
3500,1:31:22,speedpock,subscriber,sardFire sardFire sardFire sardFire sardFire
3501,1:31:22,MrTTRX,subscriber,MrTTRX subscribed with Twitch Prime. They've subscribed for 2 months; currently on a 1 month streak! J'y ETAIS
3502,1:31:22,donovan80300,subscriber,Le moment de gloire
3503,1:31:22,Fatalclem,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire
3504,1:31:24,BauerFeukeur,subscriber,TU VAS LE FAIRE
3505,1:31:24,jeanmichleprophete,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire
3506,1:31:24,Alphaliar,subscriber,sardFire sardFire sardFire sardFire
3507,1:31:24,smilz_nh,subscriber,sardFire sardFire sardFire sardFire sardFire
3508,1:31:24,marator15,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire
3509,1:31:24,wadormur,subscriber,OHLALALALA
3510,1:31:24,xGenosis,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire
3511,1:31:25,Mifuknight,subscriber,sardFire sardFire sardFire sardFire
3512,1:31:25,Shyfer,subscriber,zrtJy zrtJy zrtJy
3513,1:31:26,JackRoxy62,subscriber,J'y étais
3514,1:31:26,Tredork,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire
3515,1:31:26,Yarokin,subscriber,CEST BON
3516,1:31:26,Midamaru,subscriber,sardFire sardFire sardFire
3517,1:31:26,Ridolim,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
3518,1:31:27,sekiirooo,subscriber,sardFire sardFire sardFire sardFire sardFire
3519,1:31:27,NETW0LF,subscriber,sardFire sardFire sardFire sardFire sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
3520,1:31:27,Kawsacce,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire
3521,1:31:28,la_main_droite_de_Jamel,subscriber,ALLAIENT
3522,1:31:28,niquepastrunks,subscriber,ALLAIENT
3523,1:31:28,cmoixavxav,subscriber,LE LASER
3524,1:31:28,Yarokin,subscriber,TU LA
3525,1:31:28,stonepark09,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA fbfMax fbfMax fbfMax
3526,1:31:29,MeetLeBeat,subscriber,sardFire sardFire sardFire sardFire
3527,1:31:29,ReecolAD,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
3528,1:31:29,WeebsGod,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
3529,1:31:29,benki062,subscriber,Genre il sifflote l'enfoiré
3530,1:31:30,momiz__,subscriber,LE BOSS
3531,1:31:30,Azaborn,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire
3532,1:31:30,reekino,subscriber,100% il panique comme jaja la
3533,1:31:30,Gusabie,subscriber,ALLEZ
3534,1:31:30,Jobierre,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA
3535,1:31:31,jacksum54,subscriber,Let's GO !!!
3536,1:31:31,SaucisseMoldave,subscriber,sardFire sardFire sardFire sardFire
3537,1:31:31,arcat_,subscriber,sardFire sardFire
3538,1:31:32,KE_Krine,subscriber,15%
3539,1:31:33,AsrYxx,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire zrtHey
3540,1:31:33,pronaak,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardInspect sardInspect sardInspect sardInspect
3541,1:31:33,MAISCTSURENFAITE,subscriber,sardFire sardFire sardFire sardFire
3542,1:31:34,Romain101200,subscriber,sardFire sardFire sardFire sardFire sardFire
3543,1:31:34,DewoZ_,subscriber,sardFire sardFire sardFire
3544,1:31:35,W0RSO,subscriber,ALLAIENT SARDOO
3545,1:31:36,isaile,subscriber,aïe dommage
3546,1:31:36,Yarokin,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
3547,1:31:36,Fatalclem,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
3548,1:31:37,29mai2020,subscriber,sardFire sardFire sardFire sardFire sardFire
3549,1:31:37,Agabouda,subscriber,sardLove sardYop sardPrime ALLEZ
3550,1:31:38,jeanmichleprophete,subscriber,sardFire sardFire sardFire sardFire
3551,1:31:38,Batjax,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire
3552,1:31:38,Toxlas,subscriber,ALLEZ ALLEZ
3553,1:31:38,Huuji,subscriber,sardAYAYA sardAYAYA sardAYAYA
3554,1:31:39,Kuloan,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire
3555,1:31:39,adlepoulet,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire
3556,1:31:40,Daseikay,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire Kappa sardFire sardFire sardFire sardFire sardFire
3557,1:31:40,JEANFENOUIL,subscriber,sardMyw sardMyw sardMyw sardMyw
3558,1:31:41,Toxlas,subscriber,EZ WIN LA
3559,1:31:43,Yarokin,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA
3560,1:31:43,LeVendeurDeSucre,subscriber,GOOOOO
3561,1:31:43,MAISCTSURENFAITE,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA
3562,1:31:43,arkange0,subscriber,sardFire sardFire sardFire sardFire sardFire
3563,1:31:44,Kymax93,subscriber,wtf
3564,1:31:45,Huuji,subscriber,ALLAIENT
3565,1:31:45,robotvrac,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire
3566,1:31:45,Slyseade,subscriber,C'EST TOUT DROIT
3567,1:31:46,ratatatapanpan,subscriber,sardFire sardMyw sardFire sardLove sardFire sardLove sardFire sardMyw sardFire
3568,1:31:48,Dasteren,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire
3569,1:31:51,LeVendeurDeSucre,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire
3570,1:31:51,robotvrac,subscriber,ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper sardMask sardMask sardMask
3571,1:31:52,Bendo_le100,subscriber,SOIS PRUDENT
3572,1:31:52,ratatatapanpan,subscriber,sardFire sardMyw sardFire sardMyw sardFire sardMyw sardFire sardMyw
3573,1:31:52,rox9999,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire
3574,1:31:53,Batjax,subscriber,ALLAIENT
3575,1:31:53,captain__poulet,subscriber,J'y fus
3576,1:31:53,ronfleeex,subscriber,J'Y ETAIT
3577,1:31:53,jeanmichleprophete,subscriber,sardFire sardFire sardFire sardFire sardFire
3578,1:31:53,adlepoulet,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
3579,1:31:54,Moennn,subscriber,sardAYAYA
3580,1:31:56,Norraxas,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardMask sardMask
3581,1:31:56,AirbusToulouse,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
3582,1:31:57,JEANFENOUIL,subscriber,sardMyw sardMyw sardMyw sardMyw sardMyw sardMyw sardMyw
3583,1:31:57,luffynaito75,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire
3584,1:31:58,Inner_Sun,subscriber,sardMyw sardMyw sardMyw
3585,1:31:58,Liouss3,subscriber,ALLAIENT ALLAIENT ALLAIENT
3586,1:31:59,Witrem,subscriber,ALLAIENT
3587,1:31:59,Alphaliar,subscriber,ALLAIENT
3588,1:31:59,latal,subscriber,J'Y ETAIS
3589,1:31:59,Dibloo,subscriber,Dibloo subscribed with Twitch Prime. They've subscribed for 19 months! Allez Sardo !
3590,1:31:59,Reidre_A,subscriber,FUME CETTE CHAGASSE
3591,1:32:00,reekino,subscriber,NOON
3592,1:32:00,Aukussse,subscriber,LUL
3593,1:32:01,Toxlas,subscriber,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
3594,1:32:01,LeVendeurDeSucre,subscriber,NOONO
3595,1:32:02,xGenosis,subscriber,ZQFGK sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire
3596,1:32:03,MaxConvex,subscriber,Allaient
3597,1:32:03,Yarokin,subscriber,NAAAAAAAAAAAAAAAAN
3598,1:32:03,WeebsGod,subscriber,ah trop chiant
3599,1:32:04,cmoixavxav,subscriber,NON
3600,1:32:04,Johntravelota,subscriber,...
3601,1:32:04,moistur1z3r,subscriber,Noooon
3602,1:32:04,Kina93,subscriber,sypherW
3603,1:32:05,KayonMochizuki,subscriber,KomodoHype pastaThat pastaThat pastaThat
3604,1:32:05,alt3act,subscriber,LUL
3605,1:32:05,MeetLeBeat,subscriber,NotLikeThis NotLikeThis NotLikeThis NotLikeThis sardFire sardFire sardFire sardFire
3606,1:32:05,Sokaa_tv,subscriber,LE CHOKE
3607,1:32:05,kapoledance,subscriber,kapoleAya kapoleAya kapoleAya
3608,1:32:05,alex268427,subscriber,nn
3609,1:32:06,sweetyoung,subscriber,OMG
3610,1:32:06,robotvrac,subscriber,sardAsmr sardAsmr nonnnnopnono
3611,1:32:06,pronaak,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardMask sardMask sardMask sardMask sardMask
3612,1:32:06,BwaBwacchus,subscriber,OH NO
3613,1:32:06,xGenosis,subscriber,NOOOOOOOOOON
3614,1:32:06,potsdepeinture,subscriber,sardFire sardFire sardFire sardFire
3615,1:32:06,Ridolim,subscriber,putain les lames
3616,1:32:07,Liouss3,subscriber,AAAAAAAH
3617,1:32:07,Reidre_A,subscriber,...
3618,1:32:07,robotvrac,subscriber,noonoonon*
3619,1:32:07,ratatatapanpan,subscriber,LE DERNIER LASER NOOOOOOON
3620,1:32:07,smilz_nh,subscriber,nnaannn
3621,1:32:07,KE_Krine,subscriber,echec a 10%
3622,1:32:08,MrTTRX,subscriber,nooon
3623,1:32:08,flolo06,subscriber,YESSSSSSS
3624,1:32:08,spaastis,subscriber,FeelsBadMan
3625,1:32:08,astratome,subscriber,NOOOOON
3626,1:32:08,Midamaru,subscriber,CASTROPHIQUE
3627,1:32:08,Netizen29,subscriber,elle a drift
3628,1:32:09,BauerFeukeur,subscriber,sard17 sard17
3629,1:32:09,benki062,subscriber,NOOOOOOOOOOOOOOOON
3630,1:32:09,Moebius_0e,subscriber,So close
3631,1:32:09,MeetLeBeat,subscriber,E MERDE
3632,1:32:10,stonepark09,subscriber,fbfLarmes
3633,1:32:10,wadormur,subscriber,MIGATTZ NO SARDOCHUI
3634,1:32:10,Slmca,subscriber,haaaaaaaa
3635,1:32:10,moistur1z3r,subscriber,NOOOOOOOOOOOO
3636,1:32:10,happy1000,subscriber,BibleThump BibleThump
3637,1:32:11,Fatalclem,subscriber,ptnnnnnn
3638,1:32:11,smilz_nh,subscriber,TableHere TableHere TableHere
3639,1:32:12,KayonMochizuki,subscriber,nonnnnnnn
3640,1:32:14,BauerFeukeur,subscriber,sardDark 3786 sardDark Sigrún : 1204 sardDark TOTAL: 22h sardDark (3 runs à <1% PV) masterKratos
3641,1:32:14,jeanmichleprophete,subscriber,Holy
3642,1:32:15,Alphaliar,subscriber,sardPalm sardPalm sardPalm sardPalm
3643,1:32:15,isaile,subscriber,sois prudent père
3644,1:32:15,gatsuu__,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
3645,1:32:16,alt3act,subscriber,sardLUL
3646,1:32:16,qwartozz,subscriber,JPP
3647,1:32:18,sekiirooo,subscriber,Je suis déçu
3648,1:32:19,Aaaamande,subscriber,Du int
3649,1:32:20,potsdepeinture,subscriber,Noo
3650,1:32:21,AsrYxx,subscriber,sardMonkaS sardMonkaS sardMonkaS
3651,1:32:21,Kyraus,subscriber,Sachant que tu as fail au moins 1000 try; statistiquement tu as au mieux 0.1% de chances de reussir ton prochain try @sardoche
3652,1:32:21,cmoixavxav,subscriber,MAIS LE LASER
3653,1:32:23,Baltimort78,subscriber,Je pleure des larmes d'homme
3654,1:32:23,Litlrocks,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA
3655,1:32:24,Ridolim,subscriber,ptdr
3656,1:32:25,smilz_nh,subscriber,sardPff sardPff
3657,1:32:25,Midamaru,subscriber,Des résultats encourageant; ne baissez pas les bras Andréas; il n'est pas trop tard !
3658,1:32:25,Wolfyrme,subscriber,T'avais pas le temps de laser quand t'étais au cas ?
3659,1:32:25,heavent,subscriber,si proche PepeHands
3660,1:32:25,Liouss3,none,Dieu n'a pas été clément cette fois ci
3661,1:32:26,sterzii,subscriber,avant 22H 100%
3662,1:32:26,Wolfyrme,subscriber,cac*
3663,1:32:26,stonepark09,subscriber,BG LUL
3664,1:32:27,JEANFENOUIL,subscriber,LUL
3665,1:32:27,RooiLink,subscriber,Pire jeu c bon casse les ...
3666,1:32:29,smilz_nh,subscriber,sardRage sardRage sardRage
3667,1:32:30,pureqlf,subscriber,bon; c'est maintenant.
3668,1:32:34,potsdepeinture,subscriber,LUL
3669,1:32:42,MAISCTSURENFAITE,subscriber,Mec j'vaiq péter un câble
3670,1:32:49,NETW0LF,subscriber,Ça casse les couilles
3671,1:32:50,Bendo_le100,subscriber,focus
3672,1:32:52,Ortamix,subscriber,Le retour du mur de lames LUL
3673,1:32:55,benki062,subscriber,Mais c'est bien on voit que tu deviens un monstre quand tu commence a siffloter en plein fight ; tu l'as deeplearned !
3674,1:32:58,sancten12,subscriber,pire ChefFrank anteuse Laam
3675,1:33:01,JEANFENOUIL,subscriber,tu joue avec nos nerfs là NotLikeThis
3676,1:33:05,ruka_66,subscriber,JE VEUX MOURIR
3677,1:33:07,Elias_Live,subscriber,La faute des JL ca
3678,1:33:08,KE_Krine,subscriber,@Kyraus sauf que tu ne prends pas en compte l'évolution du joueur et donc de son amélioration. donc ta stat est à chier
3679,1:33:11,jeanmichleprophete,subscriber,tellement close
3680,1:33:21,MeetLeBeat,subscriber,au pire tu developpe un IA en deeplearning pour la battre
3681,1:33:22,Ortamix,subscriber,ruka_66 la Valkyrie aussi LUL
3682,1:33:41,potsdepeinture,subscriber,Après le combat est agréable à regarder
3683,1:33:45,Fatalclem,subscriber,ptn les 720 lendemain de n9uvel an plus jamais par contre
3684,1:33:49,lim_pax,subscriber,quand il parle pas et qu il est concentré
3685,1:33:50,Onyzukaaa,subscriber,oui très propre
3686,1:33:54,MAISCTSURENFAITE,subscriber,@potsdepeinture absolument pas
3687,1:33:55,zraulix,subscriber,oui
3688,1:33:58,NAILUJSAMA,subscriber,wtff le laser
3689,1:33:58,benki062,subscriber,Oui carrément ; il est propre
3690,1:34:02,Ridolim,subscriber,clairement
3691,1:34:05,alt3act,subscriber,l'autre avait quasi aucune erreur sauf a la fin
3692,1:34:07,jeanmichleprophete,subscriber,Il était magnifique
3693,1:34:10,ruka_66,subscriber,Sardoche qui réussit à nous faire tryhard le visionnage d'un stream ; c'est juste du pur génie enfaite
3694,1:34:21,Kyraus,subscriber,@ke_krine au bout de 1000 try son evolution reste très limitée
3695,1:34:21,OhEuh,subscriber,On voit pas le fond du bol
3696,1:34:22,MaxConvex,subscriber,Tu as sifflet et fait preuve de trop plus de confiance et le karma est apparu; brutal comme à chacune de ses interventions !
3697,1:34:23,benki062,subscriber,Mais c'etait stylé quand les lames étaient ralenties mdr
3698,1:34:30,Midamaru,subscriber,Il faut ne faire qu'un avec l'OST; c'est la clé; tu l'as vue; on l' vue
3699,1:34:30,NgapiTV,subscriber,@Sardoche Sur céleste ta un mod t'intégration twitch pour augmenter la difficulté et faire participer ta communautéW
3700,1:34:34,BauerFeukeur,subscriber,sardDark 3787 sardDark Sigrún : 1205 sardDark TOTAL: 22h sardDark (3 runs à <1% PV) masterKratos
3701,1:34:40,painkiller160799,subscriber,Test
3702,1:34:41,happy1000,subscriber,sardPopcorn sardPopcorn
3703,1:34:47,xGenosis,subscriber,En vrai quand tu murmures avec la musique tu fais des meilleurs essais
3704,1:34:48,Metanima,subscriber,Wtf
3705,1:34:53,MAISCTSURENFAITE,subscriber,on rigole on rigole mais on y voit pas le fond du bol
3706,1:34:59,sancten12,subscriber,#analyse
3707,1:35:00,Netizen29,subscriber,Des losers irl; ça.
3708,1:35:04,jeanmichleprophete,subscriber,C’est beau sardLove
3709,1:35:08,Sacredje,subscriber,3787 run?
3710,1:35:10,alt3act,subscriber,arrete de parler et sifflote pour gagner
3711,1:35:12,gitandeter,subscriber,mdr tu nous apprends rien
3712,1:35:20,perversdu77,subscriber,LUL
3713,1:35:23,dedetfm,subscriber,Nice
3714,1:35:25,BauerFeukeur,subscriber,sardDark 3788 sardDark Sigrún : 1206 sardDark TOTAL: 22h sardDark (3 runs à <1% PV) masterKratos
3715,1:35:30,jeanmichleprophete,subscriber,HahaDoge
3716,1:35:34,chalkam,subscriber,chalkam subscribed at Tier 1. They've subscribed for 4 months! 
3717,1:35:34,Inner_Sun,subscriber,Do it; or do not. But there is no try.
3718,1:35:49,LeVendeurDeSucre,subscriber,LUL
3719,1:35:53,Yurryh,subscriber,LUL
3720,1:35:57,astratome,subscriber,c'est bo putain sardCry
3721,1:35:58,Agabouda,subscriber,Tu évolues un peu comme un pokemon en fait
3722,1:36:04,benki062,subscriber,Non mais la c'est plus qu'une question de temps ; le fight tu l'as ; il faut juste que tout les astres s'alignent
3723,1:36:10,Bendo_le100,subscriber,TableHere TableHere
3724,1:36:10,BauerFeukeur,subscriber,sardDark 3789 sardDark Sigrún : 1207 sardDark TOTAL: 22h sardDark (3 runs à <1% PV) masterKratos
3725,1:36:13,johnmatthews,subscriber,sardGasm
3726,1:36:15,aikaz2121,subscriber,lol
3727,1:36:21,LeVendeurDeSucre,subscriber,PogChamp
3728,1:36:23,ゆずポン,subscriber,sérieux ? j'viens d'apprendre un truc là :o
3729,1:36:26,processeur_tournesol,subscriber,kamelMhh kamelMhh
3730,1:36:27,happy1000,subscriber,le cycle sardCry
3731,1:36:27,jeanmichleprophete,subscriber,Petite Morgana dis moi pourquoi
3732,1:36:33,MrPangazo,none,ALLAIENT
3733,1:36:36,BauerFeukeur,subscriber,sardDark 3790 sardDark Sigrún : 1208 sardDark TOTAL: 22h sardDark (3 runs à <1% PV) masterKratos
3734,1:36:38,lord_kovacs,subscriber,!sub
3735,1:36:41,pureqlf,subscriber,j'ai jamais reussi à dodge un sort un lol moi :(
3736,1:36:43,29mai2020,subscriber,ta cage ne s'en va pas
3737,1:36:45,zarh,subscriber,TA CAGE NE S4EN VA PAS
3738,1:36:47,zarh,subscriber,merde
3739,1:36:50,zarh,subscriber,my bad le caps
3740,1:36:53,JEANFENOUIL,subscriber,NotLikeThis
3741,1:36:54,jeanmichleprophete,subscriber,sardLUL sardLUL sardLUL
3742,1:36:55,Dreomito,subscriber,Dans la même VEINE; le POT
3743,1:37:00,Edoko,subscriber,j'ai beau tout essayer
3744,1:37:03,BauerFeukeur,subscriber,sardDark 3791 sardDark Sigrún : 1209 sardDark TOTAL: 22h sardDark (3 runs à <1% PV) masterKratos
3745,1:37:03,zebek_shanarim,subscriber,Tak tak
3746,1:37:04,SaucisseMoldave,subscriber,TAC TAC TAC
3747,1:37:05,sancten12,subscriber,tactactac tactactac.
3748,1:37:11,LeVendeurDeSucre,subscriber,tac tac
3749,1:37:14,zampa09,subscriber,Parle moins et focus plus
3750,1:37:16,jeanmichleprophete,subscriber,Tactactac
3751,1:37:21,Netizen29,subscriber,chat si prévisible
3752,1:37:25,captain__poulet,subscriber,ATTENTION AUX TIRS
3753,1:37:28,jeanmichleprophete,subscriber,:’(
3754,1:37:31,MAISCTSURENFAITE,subscriber,tact
3755,1:37:33,Fatalclem,subscriber,sardMyw
3756,1:37:38,xGenosis,subscriber,Je suis tellement flemmard que j’utilise mon téléphone pour commenter et éviter de me rapprocher du clavier... J’ai honte Kappa (canapé + ordi portable)
3757,1:37:40,Netizen29,subscriber,j'avais preshot le spam quand il a dit tac
3758,1:37:48,pureqlf,subscriber,(il est en train de dire qu'il step up sur LoL actuellement)
3759,1:37:53,Yrium_,subscriber,Gl Gl Gl
3760,1:37:56,wadormur,subscriber,je suis FATIGUÉ
3761,1:38:02,BauerFeukeur,subscriber,sardDark 3792 sardDark Sigrún : 1210 sardDark TOTAL: 22h sardDark (3 runs à <1% PV) masterKratos
3762,1:38:03,Midamaru,subscriber,fous toi des bonnes claques
3763,1:38:08,SardYesLife,subscriber,@xGenosis mdr c'est grave
3764,1:38:13,zebek_shanarim,subscriber,Vrai ! j'ai jouer à Star wars en grand maitre; et maintenant je one shot le mode le plus difficile de Kingdom Heart
3765,1:38:17,jeanmichleprophete,subscriber,Hop hop hop petite douche froide
3766,1:38:19,Ridolim,none,@xGenosis ptdr
3767,1:38:20,MAISCTSURENFAITE,subscriber,@pureqlf on verra quand il va reprendre LUL
3768,1:38:27,facedekebab,subscriber,12;5k spec ✌️
3769,1:38:29,xGenosis,subscriber,@sardyeslife 2020 débute bien... Kappa
3770,1:38:46,xGenosis,subscriber,@ridolim LUL
3771,1:38:47,MounirTv,subscriber,En vrai t'as améliorer ta prise de décision de manière générale
3772,1:38:57,sweetyoung,subscriber,12;5 viewers @Sardoche
3773,1:38:59,benki062,subscriber,Il dit que forcément en tryhardant tu développe des compétences transverses qui te permettent de mieux appréhender et d'etre meilleur dans tout ce que tu fait ; c'est beau
3774,1:39:01,vaillerlive,subscriber,vaillerlive subscribed with Twitch Prime. 
3775,1:39:01,bandef,moderator,Myw a dit que grace a Monster Hunter il etait devenu ultra fort sur lol
3776,1:39:03,Nekka64,subscriber,Focus sardo
3777,1:39:08,BauerFeukeur,subscriber,sardDark 3793 sardDark Sigrún : 1211 sardDark TOTAL: 22h sardDark (3 runs à <1% PV) masterKratos
3778,1:39:33,BauerFeukeur,subscriber,sardDark 3794 sardDark Sigrún : 1212 sardDark TOTAL: 22h sardDark (3 runs à <1% PV) masterKratos
3779,1:39:37,WeebsGod,subscriber,humiliation de valkyrie quand même Kappa
3780,1:39:40,Yurryh,subscriber,LUL
3781,1:39:40,Ridolim,subscriber,@xGenosis le mod chat only sur le tel tmtc je suis dans le même cas
3782,1:39:43,jeanmichleprophete,subscriber,sardPiano sardPiano
3783,1:39:45,Agabouda,subscriber,@Bauerfeukeur RIP XD
3784,1:39:45,Croaa21,subscriber,Salut les copains; il est toujours mauvais ou pas ? Kappa
3785,1:39:48,BauerFeukeur,subscriber,jpp
3786,1:39:51,Julien_Lepers,subscriber,certifié nofake
3787,1:39:56,xGenosis,subscriber,@ridolim Nous sommes les pires :(
3788,1:40:06,Yakawei,subscriber,Arrrête de parler tue la j'ai envie de dormir là
3789,1:40:07,rektt75,subscriber,C'est elle la reine ?
3790,1:40:08,WeebsGod,subscriber,@Bauerfeukeur vas y jprend le relaie;
3791,1:40:08,BauerFeukeur,subscriber,@Croaa21 CROA monkaW
3792,1:40:08,Nathanos116,subscriber,Nathanos116 subscribed with Twitch Prime. They've subscribed for 26 months! 
3793,1:40:11,Midamaru,subscriber,avec le piano le plus surprenant quand tu fais des pauses c'est de réapprendre sans les mauvaises habitudes
3794,1:40:13,Agabouda,subscriber,@Croaa21 Tu as raté son speach sur son progre
3795,1:40:13,KE_Krine,subscriber,Monster Hunter c vraiment le meilleur jeu par contre. Je lui voue un culte
3796,1:40:14,BauerFeukeur,subscriber,@WeebsGod mdr tqt
3797,1:40:16,ZA0X,subscriber,Serait-on tous en train de progresser sur LoL actuellement ?
3798,1:40:18,onlyzelqween,subscriber,onlyzelqween subscribed with Twitch Prime. They've subscribed for 2 months! 
3799,1:40:20,MaxConvex,subscriber,En vrai tu devrais peut être faire pop ta rage à 50% de ses PV pour train
3800,1:40:20,jeanmichleprophete,subscriber,Oui c’est la reine
3801,1:40:22,Bilelb3192i,subscriber,Joue a monster hunter world @sardoche
3802,1:40:23,Croaa21,subscriber,@Agabouda Ah mince
3803,1:40:24,BauerFeukeur,subscriber,je rends à 22h promis
3804,1:40:24,captain__poulet,subscriber,ARRETE DE PARLER ET SIFFLOTE
3805,1:40:27,Leorlio,subscriber,c'est moi ou il a remis en difficulté normal ? Kappa
3806,1:40:28,rektt75,subscriber,ok merci
3807,1:40:29,Croaa21,subscriber,@Bauerfeukeur ui ?
3808,1:40:35,BauerFeukeur,subscriber,monkaW
3809,1:40:40,SardYesLife,subscriber,lési
