,Time,Sender,Sender_type,Content
1591,0:57:21,CrazyHAL97,none,aye
1592,0:57:21,bastianlebgvenezlesfilles,subscriber,:(
1593,0:57:24,iseultople,none,sad noises
1594,0:57:26,leboeufbourguignons,subscriber,cest les run de chauffe no stress
1595,0:57:26,anatoller,subscriber,C'est cadeau Sard'
1596,0:57:28,anatoller,subscriber,http://www.cnrs.fr/publications/imagesdelaphysique/couv-PDF/imagephys98/86-93.pdf
1597,0:57:32,卡玉苦特阿苦,none,@Sardoche Tu peux monter le son de la musique stp ? C'est quasi inaudible
1598,0:57:35,bastianlebgvenezlesfilles,subscriber,keep calm
1599,0:57:35,multiblueu,none,il est pas genre 5h en france ?
1600,0:57:35,UnMinibou,subscriber,C'est ta run sardoche !!!!!
1601,0:57:37,KWLdono,none,fait une premiere run no reset histoire de train tout
1602,0:57:43,SomaliPirat1,none,5h55
1603,0:57:43,newaluck49,premium,bah cheh
1604,0:57:45,BatmanObama,none,tu connais le groupe japonais Fishmans ?@Sardoche
1605,0:57:45,CrazyHAL97,none,gros c pas grave le speedrun c reset fest
1606,0:57:48,multiblueu,none,k thx
1607,0:57:50,UnMinibou,subscriber,@multiblueu 5h55
1608,0:57:51,politicallyincorrect314,subscriber,@Untardosattarde au fait que sard fait une généralité sur les gens qui écoutent du rap main stream et qu'ils sont tous des drogués et donc étoiles est un parfait contre exemple même si c'est vrai dans l'absolu il pourrait consommer Kappa
1609,0:58:00,Kodeeeeee,subscriber,j'me souviens de 2018 ou tu jouais à DS1 c'était trop cool chaque stream me hypais Jebaited
1610,0:58:18,Vladilyes,subscriber,moi je suis au rhum LUL
1611,0:58:23,leboeufbourguignons,subscriber,speedrun lol pog
1612,0:58:37,bastianlebgvenezlesfilles,subscriber,philo
1613,0:58:37,StefSkyrise,subscriber,@sardoche es-ce que t'as des bons écouteurs à conseiller ?
1614,0:58:51,Kodeeeeee,subscriber,sardThink
1615,0:59:07,Clemsaint,none,Sardoche Lol y a un mec qui feed c'est dead alors que sur Dota c'est plus long et le come back est possible
1616,0:59:08,CrazyHAL97,none,ben qd tu vois Squilla ou FaraazKhan il reset ss arret
1617,0:59:12,Nephelioon,subscriber,@Sardoche c'est quoi le best possible time sur Iudex Gundyr?
1618,0:59:14,卡玉苦特阿苦,none,@Sardoche Met la musique un peu plus fort stp <3
1619,0:59:18,Kodeeeeee,subscriber,sardLate
1620,0:59:21,KWLdono,none,propre
1621,0:59:28,popioptuux,subscriber,il ta hit
1622,0:59:32,Kodeeeeee,subscriber,J'pense j'vais aller dormir moi
1623,0:59:37,popioptuux,subscriber,dommage
1624,0:59:41,slysse,none,T'as plus de chance de choke plus tard par manque d'entraînement si tu reset toujours early
1625,0:59:42,CrazyHAL97,none,GREEN
1626,0:59:46,fleazean,subscriber,J'ai jamais joué à DS; c'est quoi les âmes enfait
1627,0:59:54,Vladilyes,subscriber,"c'est toujours l'heure de l""apéro chez moi :) en fait y a pas d'heure mais bon...."
1628,1:00:09,EasArtemis,none,Tu vas quand sur lol ? Mdr
1629,1:00:09,VnooZz_,none,@fleazean la monnaie
1630,1:00:11,leboeufbourguignons,subscriber,mais squilla il est a la seconde pres maintenant
1631,1:00:13,RedixFR,subscriber,tu es a combien d'heure de jeu sur dark souls III? @Sardoche
1632,1:00:24,Kodeeeeee,subscriber,Bonne nuit ou bon matin ça dépend des gens alé à plus sardWeeb
1633,1:00:28,Fonggas_Wowee,subscriber,c'est vrai que tu devrais pas être dans l'optique de faire des temps; t'es pas encore assez regu
1634,1:00:32,卡玉苦特阿苦,none,merci !
1635,1:00:40,Fonggas_Wowee,subscriber,finis t'es runs
1636,1:00:43,pepermint_,none,la foire aux reset c'était le speedrun de dark souls 1 en BKH road
1637,1:01:03,fleazean,subscriber,Ouais c'est ça; c'est pour ça que c'est galère
1638,1:01:03,popioptuux,subscriber,sard tu peux pas acheter des crânes pour les squelettes de la porte ? genre si tu le lance a l'entrée ils t'agro pas
1639,1:01:06,Fonggas_Wowee,subscriber,j'ai envie de buter mon auto correct
1640,1:01:17,popioptuux,subscriber,ou c'est pas possible
1641,1:01:21,Clemsaint,none,Sardoche c'est quoi le plus haut rank que t'ai atteint sur Lol ? Master ?
1642,1:01:26,hmedo93,none,ohh ce reveiller avec un stream de sardoche quelle bonheur
1643,1:01:37,MaistoGame,premium,T'as commencé à prendre connaissance du barrière show ou tu te laisse encore du temps pour le faire ?
1644,1:01:46,ChrisUgotrip,none,Fonggas le correcteur qui s'adapte à la génération Kappa
1645,1:01:49,MaistoGame,premium,Pour les runs
1646,1:01:52,UnfortunateEvt,subscriber,c'est tellement satisfaisant a regarder tout ces side step
1647,1:02:09,CrazyHAL97,none,La run est vraiment stylée
1648,1:02:12,MrBelzeboub,none,Même de NY je matte ton live mec; je sens un 2:05:00. Force à toi tu le mérite.
1649,1:02:17,Aurelien__1291,subscriber,tu prends les couteaux du coup ?
1650,1:02:30,Vorpallulu,none,Boujour
1651,1:02:48,kiragoldfinger,subscriber,Nujabes sardGasm sardGasm
1652,1:02:48,Fonggas_Wowee,subscriber,hérésie
1653,1:02:49,bastianlebgvenezlesfilles,subscriber,C'est fluide là
1654,1:02:51,bastianlebgvenezlesfilles,subscriber,c'est beau
1655,1:02:53,darcrycsgo,subscriber,bon aller no reset ; si tu reset tu seras maudit
1656,1:03:05,RedixFR,subscriber,tu es a combien d'heures de jeu sur dark souls III? @Sardoche
1657,1:03:09,Zs1Ghost,subscriber,entre les commando marine (force special) ou le GIGN tu choisirais quoi toi Sard
1658,1:03:13,Nephelioon,subscriber,La run Sekiro à Lille c'est la run full OOB?
1659,1:03:40,Fonggas_Wowee,subscriber,finis ta médecine putain
1660,1:03:44,Warksz,none,Commando Hubert; les meilleurs de France
1661,1:03:53,Fonggas_Wowee,subscriber,vas pas dans l'armée a par pour faire ingé
1662,1:03:55,KiingXan,none,stp cri pas je viens de me réveiller
1663,1:04:04,Ladon1,moderator,laissez le faire ce qu'il veut wsh
1664,1:04:05,Zs1Ghost,subscriber,liberation d'otages lutte contre narco traficant et mission top secret
1665,1:04:05,hitman981k,premium,il est en première année il finit rien
1666,1:04:11,CrazyHAL97,none,GG
1667,1:04:11,skinleuh,premium,mrmvWOW
1668,1:04:12,elgeneralrwk,none,Les commandos marines c’est la meilleure infanterie du monde !!!!
1669,1:04:13,Jieff_,none,Quel plaisir tes streams tardifs; t'es plus apaisé; le tchat est mentalement moins attaqué
1670,1:04:13,MaistoGame,premium,GOLD GG
1671,1:04:15,stormaflux,none,ponceGG ponceCRI
1672,1:04:16,CrazyHAL97,none,GLOD
1673,1:04:18,politicallyincorrect314,subscriber,@Zs1Ghost être toubib sur le champ de bataille ça doit être insane
1674,1:04:22,NASHPWR,subscriber,God Or
1675,1:04:23,fleazean,subscriber,sardFire sardFire
1676,1:04:26,HighAm_,none,!uptime
1677,1:04:26,StrideurFR,subscriber,Vordt desintegré LUL
1678,1:04:31,xeurm,none,musique? J'arrive pas à lire
1679,1:04:32,Legend_Of_Kay,subscriber,Parfait le retour du gold split !
1680,1:04:34,CrazyHAL97,none,THIS IS THE URN
1681,1:04:35,PulseInsanity,none,cxxStratospherique
1682,1:04:54,Untardosattarde,subscriber,@sardoche t'as lu Le Capital de Marks et Engels c'est vraiment un truc cool à tryhard
1683,1:04:57,Zs1Ghost,subscriber,@politicallyincorrect314 truc de fou
1684,1:05:02,UnfortunateEvt,subscriber,pouah avec cette musique c'est tellement parfait
1685,1:05:02,popioptuux,subscriber,squilla il prend pss le crane ici be crois poursuoi tu le prends ?
1686,1:05:09,xeurm,none,merci
1687,1:05:22,PeeeulS,premium,C'est trop agréable de te regarder speedrun tu expliques tout correctement
1688,1:05:24,CrazyHAL97,none,propre
1689,1:05:34,Ladon1,moderator,@popioptuux je suis pas sûr; mais je dirais c'est safe si il fail/meurt ?
1690,1:05:39,pepermint_,none,Ton pb il est deathless Sardoche ?
1691,1:05:50,popioptuux,subscriber,sûrement
1692,1:06:14,FipFapFoup,premium,TU ME REGALES AVEC TES LIVES A MINUIT <3
1693,1:06:19,FipFapFoup,premium,deso
1694,1:06:28,FipFapFoup,premium,oui
1695,1:06:40,Neviiixx,none,Il te tarde pas de reprendre lol?
1696,1:06:52,GetSmileInHD,none,yesser minuit pour nous au QC sa
1697,1:06:55,popioptuux,subscriber,dead came
1698,1:06:59,chocosinok,none,ce live a midi me regale
1699,1:07:01,bastianlebgvenezlesfilles,subscriber,Ptn c'est beau
1700,1:07:04,Ladon1,moderator,wipe abyss watcher je préviens
1701,1:07:06,Erestalium,none,Stop avec LoL mdr
1702,1:07:10,fleazean,subscriber,Je suis au Japon perso il est 14 lelz
1703,1:07:19,RedixFR,subscriber,t'es bien parti
1704,1:07:22,fleazean,subscriber,14h*
1705,1:07:25,popioptuux,subscriber,mdrr
1706,1:07:27,Ladon1,moderator,hahaha
1707,1:07:30,Fonggas_Wowee,subscriber,oof
1708,1:07:36,Vladilyes,subscriber,c'est honteux le modo LUL
1709,1:07:45,Fonggas_Wowee,subscriber,quel batard
1710,1:07:45,FipFapFoup,premium,momanCheh
1711,1:07:48,Fonggas_Wowee,subscriber,sardAYAYA
1712,1:07:49,Oonei,subscriber,Caleçon pour les modos
1713,1:08:05,Ladon1,moderator,go sardo !! monkaS
1714,1:08:06,by0pic,subscriber,yes la couille
1715,1:08:07,skinleuh,premium,cé bô
1716,1:08:08,CrazyHAL97,none,Niceuuuh
1717,1:08:08,Legend_Of_Kay,subscriber,propre
1718,1:08:09,StrideurFR,subscriber,LA RUN
1719,1:08:11,SouraneX,premium,insane ce temps
1720,1:08:11,bastianlebgvenezlesfilles,subscriber,golden
1721,1:08:12,popioptuux,subscriber,pog
1722,1:08:12,Tokainen,subscriber,ladon demote si ca arrive sard17
1723,1:08:12,stormaflux,none,ponceGG ponceGG
1724,1:08:13,state961,none,NICE
1725,1:08:14,Nephelioon,subscriber,wtf -30?
1726,1:08:15,Rivella,none,c'est marrant moi je viens de finir dar souls 1 et j'ai l'impression que dans le 3 les roulades sont bcp plus opti
1727,1:08:17,LoAk_,none,aller c'est la run
1728,1:08:20,Ink_Man,subscriber,mrmvWOW mrmvWOW mrmvWOW
1729,1:08:21,FipFapFoup,premium,@fleazean tu es japonais
1730,1:08:22,Jieff_,none,PogChamp SeemsGood
1731,1:08:27,RedixFR,subscriber,c'est TA RUN
1732,1:08:27,PeeeulS,premium,Let's go sub 2h10 !
1733,1:08:27,MrShillum,premium,yo sard :) Tiens ya Kevin razi qui est chaud pour t'inviter dans le Live : ) !
1734,1:08:27,exotisme,none,Salut Sardoche tu devrais faire du riz avec pa plus souvent je pouvais pas m'empêcher d'éclater de rizre
1735,1:08:28,Laufral,premium,bah gg
1736,1:08:31,leboeufbourguignons,subscriber,Dance
1737,1:08:37,GoT_NotToday,premium,Re meurt pas en sautant stp
1738,1:08:41,bastianlebgvenezlesfilles,subscriber,Focus
1739,1:08:41,Nephelioon,subscriber,Rivella Il est nu là aussi; il a full light roll
1740,1:08:42,ChrisUgotrip,none,ne reset pas meme si tu fail quelque part
1741,1:08:46,Vorpallulu,none,Wr in coming
1742,1:08:46,state961,none,du coup c'est run avec FULL DLCs?
1743,1:08:46,flonelvy,none,0 pression tu peux faire sub 2:05
1744,1:08:46,Tofununu,premium,le boubou cuir???
1745,1:08:49,Aurelien__1291,subscriber,go pas faire dis merde et ce concentré
1746,1:08:49,fleazean,subscriber,Non mais je suis au Japon depuis août @fipfapfoup
1747,1:08:57,卡玉苦特阿苦,none,@ladon1 Ouais mais il est incompréhensible le système; personne avait uptime :/
1748,1:08:59,metalogue,premium,Quel bonheur de retrouver sardoche le matin serieux !
1749,1:09:03,CrazyHAL97,none,ça sent le sub 2.10
1750,1:09:06,Jieff_,none,Cette blague c'est carton rouge @exotisme
1751,1:09:08,SeedTF,none,Cest la meme chose pourtant Rivella
1752,1:09:10,ByZoke,none,tu peux le faire Sard best Run de ta vie incomming
1753,1:09:11,Zs1Ghost,subscriber,je suis un connard je me suis rappeler seulemnt y'a 1 semaine que mon cousin faisait ses etudes a Wuhan
1754,1:09:16,Ladon1,moderator,@卡玉苦特阿苦 la commande existe plus
1755,1:09:23,卡玉苦特阿苦,none,ha that's why
1756,1:09:26,UnfortunateEvt,subscriber,mais après ya un segment de plus de 1h45 sans checkpoints? ou c'est juste cache ?
1757,1:09:28,FipFapFoup,premium,@fleazean tu y vis ? c'est trop bien; sur quelle ville ? (oui mais tu es japonais; tu es un enfant du soleil)
1758,1:09:30,UnfortunateEvt,subscriber,caché*
1759,1:09:44,Rivella,none,@SeedTF sur le 1 les roulades te ralentissent de ouf alors que ici j'ai l'impression que tu récuperes assez vite apres en avoir fait une
1760,1:09:51,fleazean,subscriber,@fipfapfoup je parcours la terre le ciel
1761,1:09:54,Ladon1,moderator,@UnfortunateEvt gael c'est le dernier; c'est caché
1762,1:09:56,LUCAS203134,none,!pb
1763,1:09:56,Sardbot,moderator,Record personnel: 2h17:29s (8février) - 0 deaths DLC ça va être dur à battre !
1764,1:10:00,FipFapFoup,premium,<3
1765,1:10:16,trostanll,none,yo tout le monde; ça annonce une. bonne run tout ça
1766,1:10:26,kiminamini,premium,yo les gens; ça va?
1767,1:10:28,fleazean,subscriber,@fipfapfoup Je suis à Sagamihara; j'y suis grâce au Rotary je sais pas si tu connais; je rente en juillet là
1768,1:10:34,卡玉苦特阿苦,none,y'a des glitch ultra cheat dans ce jeu ?
1769,1:10:34,iStalker,premium,le 1k viewer a 6h du mat propre
1770,1:10:50,orserum,none,6h ca depend pour qui ahah
1771,1:10:56,pepermint_,none,dans le 2 l'animation est basé sur le poids mais la durée d'invulnérabilité est défini par l'adaptabilité
1772,1:10:59,FipFapFoup,premium,@fleazean ah yes c'est trop bien ca :) ca te plait ?
1773,1:11:02,Ladon1,moderator,@卡玉苦特阿苦 oui
1774,1:11:04,SeedTF,none,cest le stuff en effet; ya autant de frame dinvu sur les 2 a peu de chose pret
1775,1:11:04,Zs1Ghost,subscriber,sans oublier les dons bien sur
1776,1:11:21,politicallyincorrect314,subscriber,ce sample est ouf sardAYAYA
1777,1:11:22,Sopranovitch,subscriber,cet yes life
1778,1:11:42,EvergreenDX,premium,C’est quoi la playlist svp ?
1779,1:11:50,fleazean,subscriber,@fipfapfoup ça me plaît de ouf; le truc cest que le Rotary t'impose des règles; du coup je peux pas trop faire ce que je veux
1780,1:12:06,MrShillum,premium,Kevin razi est chaud t'inviter au live il la dit Hier ? :) toi tes chaud bouillant d'y aller ? :)
1781,1:12:10,hitman981k,premium,plus le temps de suivre Sard malheureusement; j'ai la tête dans le code; je joue plus à rien; que bosser
1782,1:12:20,Undefiled_,none,yoo
1783,1:12:25,Ladon1,moderator,@MrShillum Jebaited
1784,1:12:30,MrShillum,premium,et yo le chat pardon je suis fatigué ;p
1785,1:12:35,Harlocking15,subscriber,mdr
1786,1:12:35,machinchoses,none,La sic est chill de ouf
1787,1:12:36,卡玉苦特阿苦,none,@MrShillum logSinge
1788,1:12:40,by0pic,subscriber,@fleazean pas trop compliqué pour aller à tokyo ?
1789,1:12:43,kumihohatake,none,C'est quoi la musique stp @Sardoche !!!!!!!!!!!!!
1790,1:12:46,MrShillum,premium,hey sérieux dont shoot de messenger ;p
1791,1:12:46,StefSkyrise,subscriber,LUL
1792,1:12:58,FipFapFoup,premium,@fleazean ouais c'est ce qui est dommage; apres ca te donne l'occaz de voir et d'y retourner avec un visa plus libre plus tard si tu veux t'y installer plus longtemps ! C'est ce que j'ai fait au canada
1793,1:13:04,bastianlebgvenezlesfilles,subscriber,@kumihohatake en haut à gauche
1794,1:13:05,Ladon1,moderator,@kumihohatake You wish - Nightmares On Wax
1795,1:13:05,popioptuux,subscriber,a une lettre pret il a le h word dans son nom de famille
1796,1:13:10,darcrycsgo,subscriber,@kumihohatake en haut a gauche
1797,1:13:11,UnfortunateEvt,subscriber,elle est en haut a gauche la musique
1798,1:13:11,fleazean,subscriber,@by0pic nope; c'est assez proche; je dois à être à 1h de train
1799,1:13:15,popioptuux,subscriber,quel crack
1800,1:13:16,Soysh,none,t'installer au japon ? très mauvais idée
1801,1:13:21,kumihohatake,none,MERCI LES BG
1802,1:13:26,DimaK_13,premium,C'est tellement chaud de faire aucune erreurs sur cette run en vrai
1803,1:13:36,egatimre,none,@fleazean J'y vis aussi depuis le mois dernier pour l'année 2020
1804,1:13:39,MrShillum,premium,ils ont demandé au viewers quii il aimenrait bien voir > ils ont cité Sard ;p !! haha la commu la commu
1805,1:13:41,by0pic,subscriber,@fleazean de mémoire c'est vers Takao non?
1806,1:13:41,Soysh,none,J'y suis depuis 4 ans et c'est vraiment la merde; je reviens en france cette année
1807,1:13:45,Zs1Ghost,subscriber,franchement tu t'es grave progresser sur Rocket L gg
1808,1:13:45,kageyoshie,none,et bien bonjour sard
1809,1:13:48,CrazyHAL97,none,juste une question prquoi t'avance légèrement qd tu boneward? @Sardoche
1810,1:13:53,drinouu,none,coronavirus
1811,1:14:03,bastianlebgvenezlesfilles,subscriber,@drinouu ????????
1812,1:14:04,skinleuh,premium,se manger des tremblements de terre et des tsunamis c'est moyen quoi LUL
1813,1:14:06,卡玉苦特阿苦,none,@Soysh Pourquoi ?
1814,1:14:10,by0pic,subscriber,@Soysh tout dépend tu bossais à Tokyo ? Ca fait 2 ans que je suis dans une grosse boite étrangère et c'est cool
1815,1:14:12,Fonggas_Wowee,subscriber,aller dans les campagnes japonais pog
1816,1:14:13,Nephelioon,subscriber,Soysh à ce point là? Je savais que c'était difficile mais bon
1817,1:14:18,FipFapFoup,premium,le grand prix de chine a ete annule a cause du corona :(
1818,1:14:20,fleazean,subscriber,@by0pic ça me dit rien Takao; la plus grosse ville la plus proche de moi cest Yokohama
1819,1:14:23,yumiich2,none,Go malte pour les impôts Kappa
1820,1:14:23,Soysh,none,La mentalités japonais; Il faut y vivre pour comprendre
1821,1:14:27,FipFapFoup,premium,Air <3
1822,1:14:39,Chaawie,subscriber,Je comprend pas; avec tous l'argent que tu gagnes; y'a lomgtemps que j'aurais pris mon meilleure billet direction le pays du soleil levant; t'attends quoi pour te ressourcer ? domingoSad
1823,1:14:43,MrLovelyX,premium,mrlovePrime bleedPurple
1824,1:14:50,orserum,none,t'as des exemples @Soysh ?
1825,1:14:51,state961,none,@Sardoche tu pourras link la playlist plus tard? thanks d'avance
1826,1:14:56,pepermint_,none,y'a une probabilité d'être bloquer a 100% ?
1827,1:15:00,Zs1Ghost,subscriber,@drinouu c'est pas drole j'ai mon cousin qui fait ses etudes a Wuhan
1828,1:15:04,by0pic,subscriber,@Soysh mouais je suis pas convaincu c'est pas parce que t'as eu une mauvaise expérience que c'est une mauvaise idée
1829,1:15:05,FipFapFoup,premium,ct sho
1830,1:15:05,fleazean,subscriber,Être français et vivre au Japon c'est galère au début
1831,1:15:07,serviette_froisee,none,T'aurais du les attaquer
1832,1:15:11,Soysh,none,J'en ai beaucoup trop
1833,1:15:16,psyk0tik_,none,Ptain ca fout la haine ca
1834,1:15:22,drinouu,none,oui
1835,1:15:25,卡玉苦特阿苦,none,@Soysh Cite nous les plus marquant
1836,1:15:26,SeedTF,none,tape mdr ya pas de bug
1837,1:15:33,bastianlebgvenezlesfilles,subscriber,"@Soysh On pourrait dire la même chez nous ; nan ? Après question ""d'habitude"" ; nan ?"
1838,1:15:46,odjitx,none,go reset
1839,1:15:47,im_zsasz,premium,Il l'a call 1 minute avant quoi mdr
1840,1:15:50,by0pic,subscriber,Bon bah sinon pour ceux qui sont intéressés par aller au Japon (voir y vivre) va falloir bosser le japonais
1841,1:15:56,Soysh,none,Bah juste lis l'acctualité sur le japon déjà x)
1842,1:16:06,psyk0tik_,none,Reset au pire
1843,1:16:08,im_zsasz,premium,Au moins il nous image ses propos; si c'est pas de l'investissement ça
1844,1:16:10,Nefael_Yunalesca,none,Bon bah du coup reset
1845,1:16:14,Soysh,none,tu va vite comprendre que le japon ce n'est pasun pays pour les occidentaux
1846,1:16:15,Djinnmercure,none,dommage
1847,1:16:15,bastianlebgvenezlesfilles,subscriber,@Soysh je m'y mets
1848,1:16:16,by0pic,subscriber,reset NotLikeThis
1849,1:16:20,psyk0tik_,none,Lol bon bah y a plus le choix
1850,1:16:24,bastianlebgvenezlesfilles,subscriber,rn
1851,1:16:30,Fonggas_Wowee,subscriber,t'as perdu ladon
1852,1:16:32,Ladon1,moderator,PepeHands
1853,1:16:37,morbenfel,none,bonjour
1854,1:16:40,Cammichan,none,Courage!
1855,1:16:43,fleazean,subscriber,@by0pic ui; l'alphabet est easy; certains points de grammaire aussi; mais plus t'avances; plus cest galère
1856,1:16:52,dskmaggle,none,C’est très nationaliste comme pays
1857,1:16:54,Legend_Of_Kay,subscriber,LUL
1858,1:16:54,state961,none,MDRR
1859,1:16:54,Ink_Man,subscriber,Pas de mauvais Karma ici
1860,1:16:55,Ladon1,moderator,ptdr
1861,1:16:56,Wario03,none,o
1862,1:16:57,TheOnlySC,subscriber,Yo; quel plaisir ce stream au réveil Kreygasm
1863,1:16:58,bastianlebgvenezlesfilles,subscriber,mdrrrr
1864,1:17:00,Cammichan,none,Lâches rien!
1865,1:17:02,popioptuux,subscriber,je prends sa place de modo np
1866,1:17:04,Ladon1,moderator,gogo sardo !! monkaS
1867,1:17:06,kumihohatake,none,AHAH
1868,1:17:07,im_zsasz,premium,MDRRRRR
1869,1:17:08,psyk0tik_,none,NotLikeThis
1870,1:17:08,卡玉苦特阿苦,none,logHype
1871,1:17:09,Dexterminer60,premium,bwahahaha
1872,1:17:09,Soysh,none,C'est d'ailleurs pour ça que les japonais et la langue vont disparaître dans les 300 ans à venir
1873,1:17:12,Tokainen,subscriber,sardBan sardBan sardBan
1874,1:17:14,Darzshin,premium,je me lève et sard stream; bon début de journée !
1875,1:17:14,MaistoGame,premium,Courage Sard !
1876,1:17:19,NASHPWR,subscriber,lmao
1877,1:17:19,StefSkyrise,subscriber,jeelPleure
1878,1:17:20,skinleuh,premium,LUL
1879,1:17:20,Chaawie,subscriber,Calme toi wsh
1880,1:17:21,Laufral,premium,xd
1881,1:17:21,SeedTF,none,bon toutou Keepo
1882,1:17:21,Likehit_,subscriber,Fuck Ladon
1883,1:17:21,Dexterminer60,premium,dans ta mére
1884,1:17:21,PeeeulS,premium,LUL
1885,1:17:23,im_zsasz,premium,Mérité
1886,1:17:26,by0pic,subscriber,@fleazean ca fait 2 ans que je suis dessus oui je commence à galérer à apprendre autant de grammaire/kanji LUL
1887,1:17:27,state961,none,@Sardoche du calme mon amour je te fais un gros bisou sur ta bouche no homo mon bro
1888,1:17:27,tomplouf,none,Si ça ce trouves ton inconscient la fait exprés pour que tu est l’info !
1889,1:17:29,lei_cad,premium,getrekt le modo
1890,1:17:29,CrazyHAL97,none,Positif : T'as fait des putains de gold
1891,1:17:30,yumiich2,none,Ladon qui sue du fion Kappa
1892,1:17:31,proximoh,none,ce message à été suprimé
1893,1:17:33,maxdst,none,c pas gentil ca6
1894,1:17:34,Nefael_Yunalesca,none,le modérateur en carton
1895,1:17:34,psyk0tik_,none,Tu te calmes
1896,1:17:34,egatimre,none,Bien s'passer
1897,1:17:36,Yurryh,subscriber,Jveux bien le caleçon que t'aller lui envoyer
1898,1:17:38,Ladon1,moderator,ÇA VA BIEN SE PASSER MON GARÇON
1899,1:17:38,Mared31,none,tout va bien se passer
1900,1:17:39,Fonggas_Wowee,subscriber,pauvre ladon LuvBrownL
1901,1:17:42,chocosinok,none,BlessRNG PJSalt
1902,1:17:43,KiingXan,none,1v1 colmar
1903,1:17:44,Cammichan,none,Tu es japonais
1904,1:17:44,Keydr0,premium,Ladon1 sac de frappe virtuel depuis 1969.
1905,1:17:44,Syselka,premium,solaryhsBanle
1906,1:17:45,UnMinibou,subscriber,Je veux bien être modo a sa place je suis plein d’énergie positive @Sardoche
1907,1:17:45,fleazean,subscriber,Bien se passer ne t'inquiète pas
1908,1:17:46,Bennnzz,premium,modo en sueur :o
1909,1:17:49,yumiich2,none,Octogone
1910,1:17:52,HighCommandKatarina,none,plus de respect putain
1911,1:17:53,Ink_Man,subscriber,J'ai senti de l'ironie dans le message de Ladon Keepo
1912,1:17:53,Firewinter54,none,bien se passer
1913,1:17:56,by0pic,subscriber,S A R D OMEGALUL C H E
1914,1:17:59,by0pic,subscriber,allez !
1915,1:17:59,卡玉苦特阿苦,none,OhMyDog OhMyDog OhMyDog OhMyDog
1916,1:18:01,janowskill,subscriber,Ladon sparring partner officiel
1917,1:18:10,Frozzen_hot,premium,Bonsoir :)
1918,1:18:16,PikaUD,premium,Salut sardoche ; quel plaisir de te voir en Live <3 chill bro te laisse pas tilt par des fucktard bonne session et plein de coeur pour toi
1919,1:18:17,bastianlebgvenezlesfilles,subscriber,keep calm @Sardoche la matinale !
1920,1:18:27,PeeeulS,premium,Creep blocked
1921,1:18:29,Pshyco_Mantis,subscriber,Oh jure il est en vie notre sardo; let's go ça m'avait manquer les stream là sardLove sardLove
1922,1:18:32,bastianlebgvenezlesfilles,subscriber,berce moi les oreilles
1923,1:18:36,CrazyHAL97,none,sub 1.20 Kappa
1924,1:18:41,popioptuux,subscriber,laddon le fucktard du coup LUL
1925,1:18:42,Ladon1,moderator,@Sardoche c'est TA run bro; j'ai tout mon énergie positive sur toi là
1926,1:18:42,fleazean,subscriber,@by0pic Je vais au lycée la semaine; jai eu ma bac en France l'année dernière mais le rotary me fout au lycée quand même; et jai des cours là bas
1927,1:18:44,by0pic,subscriber,pas d'électricien cette fois
1928,1:18:44,kageyoshie,none,courage mon sard tes juste le boss enfaiiiiite
1929,1:18:51,h3ylloo,none,limesSip
1930,1:18:53,Danpa15,none,un délice ce live sérieux
1931,1:18:54,UnMinibou,subscriber,LE MONSTRE
1932,1:18:57,proximoh,none,Jkiff les pistaches
1933,1:18:59,BatmanObama,none,tu devrais écouter l'album Long Season de Fishmans je suis sûr que t'aimerais
1934,1:19:00,Ladon1,moderator,gold split abyss watcher le call est fait
1935,1:19:02,yumiich2,none,Ladon qui perd son totem d’immunité Kappa
1936,1:19:05,Fonggas_Wowee,subscriber,je vois de l'hypocrisie dans le tchat. hummmmm
1937,1:19:06,odjitx,none,t 3emi
1938,1:19:06,im_zsasz,premium,"Mdr ""des fucktards"" Ladon c'est devenu le sparing partner de la france entière"
1939,1:19:07,Firewinter54,none,tu feras .nioh?
1940,1:19:07,maxdst,none,bouchGG bouchGG bouchGG
1941,1:19:07,Pkkls,none,cest faible sur enceinte
1942,1:19:08,CrazyHAL97,none,GG
1943,1:19:10,fleazean,subscriber,ALLEZ SARDO T'ES LE BEST
1944,1:19:11,bastianlebgvenezlesfilles,subscriber,@Ladon1 sardMonkaS sardMonkaS sardMonkaS
1945,1:19:12,Tokainen,subscriber,Si tu ban ladon tu n'es plus japonais et ta bite se fanera instantanément
1946,1:19:16,CrazyHAL97,none,G CALL
1947,1:19:22,Tatsuhika,premium,Salut @sardoche bon courage à toi ! :)
1948,1:19:25,UnMinibou,subscriber,Vague de coeur les amis pour sardoche
1949,1:19:27,UnMinibou,subscriber,<3
1950,1:19:34,kageyoshie,none,<3
1951,1:19:34,melaniedetiste,none,<3 <3 <3
1952,1:19:35,xenoxe_87,none,<3 <3 <3 <3 <3 <3 <3 <3 <3
1953,1:19:36,MaistoGame,premium,@sardoche Courage; on a confiance en toi; je viens de lâcher mes meilleurs 37€ dans tes caleçons; tellement hâte de les recevoir <3
1954,1:19:39,state961,none,@Ladon1 jouer avec le feu du est; un ban tu te mangera
1955,1:19:41,fleazean,subscriber,<3 <3 <3
1956,1:19:43,GetSmileInHD,none,XD
1957,1:19:44,Ladon1,moderator,la dernière fois que j'ai failli me faire unmod c'était quand il faisait la campagne de smash utilmate
